"taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory",,
"5331243	Viola palmata var. sororia (Willd.) Pollard	5331238	Viola sororia Willd.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola sororia	5331238	",,
"5331709	Betula lenta L.	5331709	Betula lenta L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Betula	2875008	Betula lenta	5331709	LC",,
"2720815	Rhynchospora recognita (Gale) Kral	2720815	Rhynchospora recognita (Gale) Kral	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora recognita	2720815	NE",,
"2726431	Carex virescens Muhl. ex Willd.	2726431	Carex virescens Muhl. ex Willd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex virescens	2726431	NE",,
"3112037	Carphephorus bellidifolius (Michx.) Torr. & A.Gray	3112037	Carphephorus bellidifolius (Michx.) Torr. & A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Carphephorus	3112031	Carphephorus bellidifolius	3112037	NE",,
"2742385	Trillium rugelii Rendle	2742385	Trillium rugelii Rendle	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Melanthiaceae	7700	Trillium	2742182	Trillium rugelii	2742385	LC",,
"3113928	Packera anonyma (Alph.Wood) W.A.Weber & Á.Löve	3113928	Packera anonyma (Alph.Wood) W.A.Weber & Á.Löve	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Packera	3113889	Packera anonyma	3113928	NE",,
"3171169	Bacopa monnieri (L.) Pennell	3171169	Bacopa monnieri (L.) Pennell	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Bacopa	3171166	Bacopa monnieri	3171169	NE",,
"4270765	Cyperus retrorsus var. retrorsus	2715517	Cyperus retrorsus Chapm.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455	Cyperus retrorsus	2715517	",,
"5329084	Sagittaria lancifolia subsp. media (Micheli) Bogin	5329084	Sagittaria lancifolia subsp. media (Micheli) Bogin	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Alismataceae	3720	Sagittaria	2766037	Sagittaria lancifolia	5328895	",,
"8388555	Rhynchospora fusca (L.) W.T.Aiton	8388555	Rhynchospora fusca (L.) W.T.Aiton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora fusca	8388555	LC",,
"3148277	Berlandiera pumila (Michx.) Nutt.	3148277	Berlandiera pumila (Michx.) Nutt.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Berlandiera	3148275	Berlandiera pumila	3148277	NE",,
"6291208	Solidago puberula var. puberula	5388998	Solidago puberula Nutt.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago puberula	5388998	",,
"3034754	Oxypolis ternata (Nutt.) A.Heller	3034754	Oxypolis ternata (Nutt.) A.Heller	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Oxypolis	3034746	Oxypolis ternata	3034754	NE",,
"3191432	Polygala incarnata L.	3191432	Polygala incarnata L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Polygala	3191366	Polygala incarnata	3191432	NE",,
"5342247	Tephrosia chrysophylla Pursh	5342247	Tephrosia chrysophylla Pursh	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Tephrosia	2933053	Tephrosia chrysophylla	5342247	NE",,
"5329260	Egeria densa Planch.	5329263	Elodea densa (Planch.) Casp.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Hydrocharitaceae	3721	Elodea	7454696	Elodea densa	5329263	NE",,
"5420916	Decodon verticillatus (L.) Elliott	5420916	Decodon verticillatus (L.) Elliott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Lythraceae	6684	Decodon	3188728	Decodon verticillatus	5420916	LC",,
"2650621	Asplenium pinnatifidum Nutt.	2650621	Asplenium pinnatifidum Nutt.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium pinnatifidum	2650621	NE",,
"2756106	Aletris farinosa L.	2756106	Aletris farinosa L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Nartheciaceae	3734	Aletris	7951206	Aletris farinosa	2756106	NE",,
"3032853	Saxifraga micranthidifolia (Haw.) Steud.	5939569	Micranthes micranthidifolia (Haw.) Small	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Saxifragaceae	2402	Micranthes	6447095	Micranthes micranthidifolia	5939569	NE",,
"5290035	Spartina alterniflora Loisel.	9394776	Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Sporobolus	2704744	Sporobolus alterniflorus	9394776	LC",,
"5295374	Smilax glauca Walter	5295374	Smilax glauca Walter	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Smilacaceae	7702	Smilax	2740627	Smilax glauca	5295374	NE",,
"7221895	Gentianella quinquefolia subsp. quinquefolia	7221895	Gentianella quinquefolia subsp. quinquefolia	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Gentianaceae	2503	Gentianella	3169845	Gentianella quinquefolia	3169849	",,
"2882286	Fagus grandifolia var. caroliniana (Loudon) Fernald & Rehder	2882276	Fagus grandifolia subsp. grandifolia	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Fagus	2874875	Fagus grandifolia	2882274	",,
"5421021	Ludwigia lanceolata Elliott	5421021	Ludwigia lanceolata Elliott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Ludwigia	3189286	Ludwigia lanceolata	5421021	NE",,
"7223387	Symphyotrichum dumosum var. dumosum	7223387	Symphyotrichum dumosum var. dumosum	3	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Symphyotrichum	3151391	Symphyotrichum dumosum	3151434	",,
"7475866	Silphium terebinthinaceum Jacq.	7475866	Silphium terebinthinaceum Jacq.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Silphium	3092563	Silphium terebinthinaceum	7475866	NE",,
"2706232	Festuca arundinacea Schreb.	2706231	Lolium arundinaceum (Schreb.) Darbysh.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Lolium	2706217	Lolium arundinaceum	2706231	NE",,
"2710818	Schoenoplectus purshianus (Fernald) M.T.Strong	2710808	Schoenoplectiella purshiana (Fernald) Lye	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Schoenoplectiella	2710679	Schoenoplectiella purshiana	2710808	NE",,
"2923947	Cephalanthus occidentalis L.	2923947	Cephalanthus occidentalis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Cephalanthus	2923932	Cephalanthus occidentalis	2923947	LC",,
"6449145	Carex bromoides var. montana Naczi	2729336	Carex bromoides subsp. montana Naczi	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex bromoides	2729333	",,
"7065818	Erigeron strigosus var. strigosus	7065818	Erigeron strigosus var. strigosus	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Erigeron	3146588	Erigeron strigosus	3146632	",,
"8195144	Rumex crispus L.	8195144	Rumex crispus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex crispus	8195144	NE",,
"7222718	Pityopsis graminifolia var. graminifolia	7222718	Pityopsis graminifolia var. graminifolia	2	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pityopsis	3094299	Pityopsis graminifolia	3094306	",,
"11056561	Phlox nivalis var. hentzii (Nutt.) D.B.Ward	7096555	Phlox nivalis subsp. nivalis	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Polemoniaceae	6648	Phlox	2927698	Phlox nivalis	2927699	",,
"3034155	Osmorhiza longistylis (Torr.) DC.	3034155	Osmorhiza longistylis (Torr.) DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Osmorhiza	3034140	Osmorhiza longistylis	3034155	NE",,
"3132723	Pluchea baccharis (Mill.) Pruski	3132723	Pluchea baccharis (Mill.) Pruski	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pluchea	3132596	Pluchea baccharis	3132723	NE",,
"3169816	Apocynum androsaemifolium L.	3169816	Apocynum androsaemifolium L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Apocynum	3169789	Apocynum androsaemifolium	3169816	NE",,
"2725037	Carex projecta Mack.	2725037	Carex projecta Mack.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex projecta	2725037	NE",,
"3168995	Morella cerifera (L.) Small	3168995	Morella cerifera (L.) Small	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Myricaceae	2432	Morella	7780807	Morella cerifera	3168995	LC",,
"3683160	Osmanthus megacarpus (Small) Small ex Little	9260733	Cartrema floridana (Chapm.) G.L.Nesom	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Cartrema	9499273	Cartrema floridana	9260733	NE",,
"5289808	Microstegium vimineum (Trin.) A.Camus	5289808	Microstegium vimineum (Trin.) A.Camus	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Microstegium	9728805	Microstegium vimineum	5289808	NE",,
"5333387	Lyonia ferruginea (Walter) Nutt.	5333387	Lyonia ferruginea (Walter) Nutt.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Lyonia	2882692	Lyonia ferruginea	5333387	LC",,
"7224476	Chamaecrista nictitans var. nictitans	2950302	Chamaecrista nictitans (L.) Moench	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Chamaecrista	2949492	Chamaecrista nictitans	2950302	",,
"7738889	Desmodium marilandicum (L.) DC.	7738889	Desmodium marilandicum (L.) DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Desmodium	2967050	Desmodium marilandicum	7738889	NE",,
"2722046	Carex vesicaria L.	2722046	Carex vesicaria L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex vesicaria	2722046	LC",,
"3119209	Helianthus hirsutus Raf.	3119209	Helianthus hirsutus Raf.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Helianthus	3119134	Helianthus hirsutus	3119209	LC",,
"3659322	Botrychium lanceolatum var. angustisegmentum Pease & A.H.Moore	3659320	Botrychium angustisegmentum (Pease & A.H.Moore) Fernald	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Ophioglossales	393	Ophioglossaceae	6627	Botrychium	2650152	Botrychium angustisegmentum	3659320	",,
"6313672	Dichanthelium strigosum var. leucoblepharis (Trin.) Freckmann	2702542	Dichanthelium strigosum (Muhl. ex Elliott) Freckmann	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Dichanthelium	2702537	Dichanthelium strigosum	2702542	",,
"2967408	Desmodium tenuifolium Torr. & A.Gray	2967408	Desmodium tenuifolium Torr. & A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Desmodium	2967050	Desmodium tenuifolium	2967408	NE",,
"2967608	Desmodium viridiflorum (L.) DC.	2967608	Desmodium viridiflorum (L.) DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Desmodium	2967050	Desmodium viridiflorum	2967608	NE",,
"3149879	Tussilago farfara L.	3149879	Tussilago farfara L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Tussilago	3149878	Tussilago farfara	3149879	NE",,
"5384664	Stellaria pubera Michx.	5384664	Stellaria pubera Michx.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Stellaria	3085667	Stellaria pubera	5384664	NE",,
"2702707	Calamovilfa brevipilis (Torr.) Scribn.	9427650	Sporobolus brevipilis (Torr.) P.M.Peterson	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Sporobolus	2704744	Sporobolus brevipilis	9427650	NE",,
"2728060	Carex vulpinoidea Michx.	2728060	Carex vulpinoidea Michx.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex vulpinoidea	2728060	LC",,
"2864318	Tofieldia racemosa (Walter) Britton"," Sterns & Poggenb.	2864316	Triantha racemosa (Walter) Small	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Tofieldiaceae	3724	Triantha	2864284	Triantha racemosa	2864316	NE",
"2964906	Centrosema virginianum (L.) Benth.	2964906	Centrosema virginianum (L.) Benth.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Centrosema	2964887	Centrosema virginianum	2964906	NE",,
"2967613	Desmodium nudiflorum DC.	3913199	Hylodesmum nudiflorum (L.) H.Ohashi & R.R.Mill	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Hylodesmum	9523730	Hylodesmum nudiflorum	3913199	NE",,
"3170319	Asclepias humistrata Walter	3170319	Asclepias humistrata Walter	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Asclepias	3170229	Asclepias humistrata	3170319	NE",,
"2725588	Carex basiantha Steud.	2725588	Carex basiantha Steud.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex basiantha	2725588	NE",,
"2955685	Lespedeza virginica (L.) Britton	2955685	Lespedeza virginica (L.) Britton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lespedeza	2955600	Lespedeza virginica	2955685	NE",,
"3085360	Saponaria officinalis L.	3085360	Saponaria officinalis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Saponaria	3085356	Saponaria officinalis	3085360	NE",,
"3189457	Hypericum densiflorum Pursh	3189457	Hypericum densiflorum Pursh	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum densiflorum	3189457	NE",,
"3191425	Polygala polygama Walter	3191425	Polygala polygama Walter	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Polygala	3191366	Polygala polygama	3191425	NE",,
"5375388	Capsella bursa-pastoris (L.) Medik.	5375388	Capsella bursa-pastoris (L.) Medik.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Capsella	3047430	Capsella bursa-pastoris	5375388	NE",,
"5393591	Boltonia caroliniana (Walter) Fernald	5393591	Boltonia caroliniana (Walter) Fernald	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Boltonia	3114418	Boltonia caroliniana	5393591	NE",,
"5414267	Ilex verticillata (L.) A.Gray	5414267	Ilex verticillata (L.) A.Gray	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	10792217	Ilex verticillata	5414267	LC",,
"7227564	Erythronium umbilicatum subsp. umbilicatum	7227564	Erythronium umbilicatum subsp. umbilicatum	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Liliaceae	7699	Erythronium	2740136	Erythronium umbilicatum	2752903	",,
"8184083	Betula populifolia Marshall	8184083	Betula populifolia Marshall	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Betula	2875008	Betula populifolia	8184083	LC",,
"5421004	Ludwigia hirtella Raf.	5421004	Ludwigia hirtella Raf.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Ludwigia	3189286	Ludwigia hirtella	5421004	NE",,
"2723231	Carex pedunculata Muhl. ex Willd.	2723231	Carex pedunculata Muhl. ex Willd.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex pedunculata	2723231	LC",,
"3083957	Salsola kali L.	3083957	Salsola kali L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Salsola	3083944	Salsola kali	3083957	NE",,
"3104323	Liatris elegans (Walter) Michx.	3104323	Liatris elegans (Walter) Michx.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Liatris	3104263	Liatris elegans	3104323	NE",,
"5652201	Fallopia scandens (L.) Holub	5652201	Fallopia scandens (L.) Holub	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Fallopia	2889418	Fallopia scandens	5652201	NE",,
"2701435	Juncus brachycarpus Engelm.	2701435	Juncus brachycarpus Engelm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus brachycarpus	2701435	NE",,
"2704505	Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl	2704505	Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Arrhenatherum	2704504	Arrhenatherum elatius	2704505	NE",,
"3191419	Polygala lutea L.	3191419	Polygala lutea L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Polygala	3191366	Polygala lutea	3191419	NE",,
"7552479	Cardamine pensylvanica Muhl. ex Willd.	3045880	Cardamine pensylvanica Muhl.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Cardamine	3045622	Cardamine pensylvanica	3045880	LC",,
"2742253	Trillium simile Gleason	2742253	Trillium simile Gleason	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Melanthiaceae	7700	Trillium	2742182	Trillium simile	2742253	VU",,
"2727019	Carex hyalinolepis Steud.	2727019	Carex hyalinolepis Steud.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex hyalinolepis	2727019	LC",,
"2735055	Serenoa repens (W.Bartram) Small	2735055	Serenoa repens (W.Bartram) Small	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Serenoa	2735054	Serenoa repens	2735055	NE",,
"2886983	Sideroxylon lycioides L.	2886983	Sideroxylon lycioides L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Sideroxylon	2886817	Sideroxylon lycioides	2886983	LC",,
"3033434	Ranunculus parviflorus L.	3033434	Ranunculus parviflorus L.	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus parviflorus	3033434	NE",,
"5338840	Houstonia purpurea L.	5338840	Houstonia purpurea L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Houstonia	7793178	Houstonia purpurea	5338840	NE",,
"5374672	Barbarea verna (Mill.) Asch.	5374672	Barbarea verna (Mill.) Asch.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Barbarea	8370997	Barbarea verna	5374672	DD",,
"9155880	Callicarpa americana Lour."," 1790	9155880	Callicarpa americana Lour."," 1790	2	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Callicarpa	2925549	Callicarpa americana	9155880	NE"
"2709503	Cladium mariscoides (Muhl.) Torr.	2709503	Cladium mariscoides (Muhl.) Torr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cladium	2731321	Cladium mariscoides	2709503	LC",,
"5406815	Fothergilla gardenii L.	5406815	Fothergilla gardenii L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Hamamelidaceae	2500	Fothergilla	3152834	Fothergilla gardenii	5406815	NE",,
"8100050	Paspalum vaginatum Sw.	8100050	Paspalum vaginatum Sw.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Paspalum	2705540	Paspalum vaginatum	8100050	LC",,
"2770201	Polygonatum pubescens (Willd.) Pursh	2770201	Polygonatum pubescens (Willd.) Pursh	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Polygonatum	2769995	Polygonatum pubescens	2770201	NE",,
"2856669	Allium cuthbertii Small	2856669	Allium cuthbertii Small	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium cuthbertii	2856669	NE",,
"5704466	Solidago rugosa var. celtidifolia (Small) Fernald	5704466	Solidago rugosa var. celtidifolia (Small) Fernald	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago rugosa	5388967	",,
"9822879	Lycopodium complanatum L.	7286566	Diphasiastrum complanatum subsp. complanatum	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Lycopodiales	421	Lycopodiaceae	6725	Diphasiastrum	6385542	Diphasiastrum complanatum	2688424	NE",,
"5290149	Phragmites australis (Cav.) Trin. ex Steud.	5290149	Phragmites australis (Cav.) Trin. ex Steud.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Phragmites	2705783	Phragmites australis	5290149	LC",,
"5385923	Chrysopsis mariana (L.) Elliott	5385923	Chrysopsis mariana (L.) Elliott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Chrysopsis	3089247	Chrysopsis mariana	5385923	NE",,
